,song_name,artist_id,artist_name,type,uri_x,song_id,uri_y,duration_ms,explicit,popularity
304,I Get the Bag (feat. Migos),6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,233087,True,73
305,Patek Water (feat. Offset),1RyvyyTE3xzB2ZywiAwp0i,Future,artist,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,7r6LNJT2LqpLpEyZQJPygt,spotify:track:7r6LNJT2LqpLpEyZQJPygt,189480,True,59
306,Patek Water (feat. Offset),50co4Is1HCEo8bhOyUWKpn,Young Thug,artist,spotify:artist:50co4Is1HCEo8bhOyUWKpn,7r6LNJT2LqpLpEyZQJPygt,spotify:track:7r6LNJT2LqpLpEyZQJPygt,189480,True,59
307,Patek Water (feat. Offset),4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,artist,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,7r6LNJT2LqpLpEyZQJPygt,spotify:track:7r6LNJT2LqpLpEyZQJPygt,189480,True,59
308,New Freezer (feat. Kendrick Lamar),1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,artist,spotify:artist:1pPmIToKXyGdsCF6LmqLmI,4pYZLpX23Vx8rwDpJCpPTA,spotify:track:4pYZLpX23Vx8rwDpJCpPTA,193173,True,0
309,New Freezer (feat. Kendrick Lamar),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,artist,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,4pYZLpX23Vx8rwDpJCpPTA,spotify:track:4pYZLpX23Vx8rwDpJCpPTA,193173,True,0
310,Sauce It Up,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,artist,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,1uL78kFWxhz3umTMWJu8n5,spotify:track:1uL78kFWxhz3umTMWJu8n5,207038,True,69
311,Gilligan,5M0lbkGluOPXLeFjApw8r8,Shelley FKA DRAM,artist,spotify:artist:5M0lbkGluOPXLeFjApw8r8,2frDm1v0SFNyeduw3gO632,spotify:track:2frDm1v0SFNyeduw3gO632,207800,True,44
312,Gilligan,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,artist,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,2frDm1v0SFNyeduw3gO632,spotify:track:2frDm1v0SFNyeduw3gO632,207800,True,44
313,Gilligan,5gCRApTajqwbnHHPbr2Fpi,Juicy J,artist,spotify:artist:5gCRApTajqwbnHHPbr2Fpi,2frDm1v0SFNyeduw3gO632,spotify:track:2frDm1v0SFNyeduw3gO632,207800,True,44
314,Watch Me,0xOeVMOz2fVg5BJY3N6akT,Jaden,artist,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,3lz2JgAt4cyr04qDlBgTOv,spotify:track:3lz2JgAt4cyr04qDlBgTOv,154456,True,58
315,Too Hotty,6i392l38cR3uBPF0DbNs7S,Quality Control,artist,spotify:artist:6i392l38cR3uBPF0DbNs7S,6rcKz2VYbcaHJ0qSXucR56,spotify:track:6rcKz2VYbcaHJ0qSXucR56,297377,True,0
316,Too Hotty,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,6rcKz2VYbcaHJ0qSXucR56,spotify:track:6rcKz2VYbcaHJ0qSXucR56,297377,True,0
317,Too Hotty,7F1l2kTBvOPGd8sF8nBEtv,Eurielle,artist,spotify:artist:7F1l2kTBvOPGd8sF8nBEtv,6rcKz2VYbcaHJ0qSXucR56,spotify:track:6rcKz2VYbcaHJ0qSXucR56,297377,True,0
318,MotorSport,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,1YZfcVLbbJwfizR5cDOp3q,spotify:track:1YZfcVLbbJwfizR5cDOp3q,307660,True,0
319,MotorSport,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,artist,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,1YZfcVLbbJwfizR5cDOp3q,spotify:track:1YZfcVLbbJwfizR5cDOp3q,307660,True,0
320,MotorSport,4kYSro6naA4h99UJvo89HB,Cardi B,artist,spotify:artist:4kYSro6naA4h99UJvo89HB,1YZfcVLbbJwfizR5cDOp3q,spotify:track:1YZfcVLbbJwfizR5cDOp3q,307660,True,0
321,Ghostface Killers,1URnnhqYAYcrqrcwql10ft,21 Savage,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933,True,71
322,Ghostface Killers,4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,artist,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933,True,71
323,Ghostface Killers,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,artist,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933,True,71
324,Ghostface Killers,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,artist,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,5u6vkDnOyaf8LsteDAj2ub,spotify:track:5u6vkDnOyaf8LsteDAj2ub,268933,True,71
325,Transportin',46SHBwWsqBkxI7EeeBEQG7,Kodak Black,artist,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,1WIZiOuNO3woKfdlSK2gNn,spotify:track:1WIZiOuNO3woKfdlSK2gNn,169344,True,72
326,Stir Fry,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,4fndbjoz1qJyK6JcLdKfzm,spotify:track:4fndbjoz1qJyK6JcLdKfzm,192131,True,0
327,Ric Flair Drip (& Metro Boomin),4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,artist,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,True,82
328,Ric Flair Drip (& Metro Boomin),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,artist,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,7sO5G9EABYOXQKNPNiE9NR,spotify:track:7sO5G9EABYOXQKNPNiE9NR,172800,True,82
329,Look Alive (feat. Drake),4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,artist,spotify:artist:4TEJudQY2pXxVHPE3gD2EU,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,181263,True,77
330,Look Alive (feat. Drake),3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,181263,True,77
331,BBO (Bad Bitches Only),6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,4BHzHISX21PYwGXiBEUQ70,spotify:track:4BHzHISX21PYwGXiBEUQ70,251858,True,62
332,BBO (Bad Bitches Only),1URnnhqYAYcrqrcwql10ft,21 Savage,artist,spotify:artist:1URnnhqYAYcrqrcwql10ft,4BHzHISX21PYwGXiBEUQ70,spotify:track:4BHzHISX21PYwGXiBEUQ70,251858,True,62
333,Auto Pilot,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,4Kw3CztmD15X1QGDnnHmLD,spotify:track:4Kw3CztmD15X1QGDnnHmLD,287992,True,49
334,Emoji A Chain,6oMuImdp5ZcFhWP0ESe6mG,Migos,artist,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,0G9rmRmQDFk9O2tzZLyRkc,spotify:track:0G9rmRmQDFk9O2tzZLyRkc,315185,True,51
335,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,artist,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218946,True,63
336,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,artist,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218946,True,63
337,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",699OTQXzgjhIYAHMy9RyPD,Playboi Carti,artist,spotify:artist:699OTQXzgjhIYAHMy9RyPD,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218946,True,63
338,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",0c173mlxpT3dSFRgMO8XPh,Big Sean,artist,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0RyA3o15NOLJYtm9NlDu5c,spotify:track:0RyA3o15NOLJYtm9NlDu5c,218946,True,63
339,Pray For Me (with Kendrick Lamar),1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,artist,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,211440,True,72
340,Pray For Me (with Kendrick Lamar),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,artist,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,77UjLW8j5UAGAGVGhR5oUK,spotify:track:77UjLW8j5UAGAGVGhR5oUK,211440,True,72
341,X (with 2 Chainz & Saudi),5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,artist,spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,4LmAnpjlhWTahvRkYR8xJa,spotify:track:4LmAnpjlhWTahvRkYR8xJa,267426,True,69
342,X (with 2 Chainz & Saudi),17lzZA2AlOHwCwFALHttmp,2 Chainz,artist,spotify:artist:17lzZA2AlOHwCwFALHttmp,4LmAnpjlhWTahvRkYR8xJa,spotify:track:4LmAnpjlhWTahvRkYR8xJa,267426,True,69
343,X (with 2 Chainz & Saudi),37Qsf5KCKljH7mL134xp4k,Saudi,artist,spotify:artist:37Qsf5KCKljH7mL134xp4k,4LmAnpjlhWTahvRkYR8xJa,spotify:track:4LmAnpjlhWTahvRkYR8xJa,267426,True,69
344,"King's Dead (with Kendrick Lamar, Future & James Blake)",28ExwzUQsvgJooOI0X1mr3,Jay Rock,artist,spotify:artist:28ExwzUQsvgJooOI0X1mr3,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,65
345,"King's Dead (with Kendrick Lamar, Future & James Blake)",2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,artist,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,65
346,"King's Dead (with Kendrick Lamar, Future & James Blake)",1RyvyyTE3xzB2ZywiAwp0i,Future,artist,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,65
347,"King's Dead (with Kendrick Lamar, Future & James Blake)",53KwLdlmrlCelAZMaLVZqU,James Blake,artist,spotify:artist:53KwLdlmrlCelAZMaLVZqU,1eLSF6HfrRA0AsNmTkUlKx,spotify:track:1eLSF6HfrRA0AsNmTkUlKx,225266,True,65
348,Opps (with Yugen Blakrok),68kEuyFKyqrdQQLLsmiatm,Vince Staples,artist,spotify:artist:68kEuyFKyqrdQQLLsmiatm,7bUcBztfGqO7cSI2gMZeCI,spotify:track:7bUcBztfGqO7cSI2gMZeCI,180893,True,59
349,Opps (with Yugen Blakrok),3kv1Edgn5HlEWCuEKr1Y9x,Yugen Blakrok,artist,spotify:artist:3kv1Edgn5HlEWCuEKr1Y9x,7bUcBztfGqO7cSI2gMZeCI,spotify:track:7bUcBztfGqO7cSI2gMZeCI,180893,True,59
350,44 More,4xRYI6VqpkE3UwrDrAZL8L,Logic,artist,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,6iyp6udVpLuq3MCUulZT4h,spotify:track:6iyp6udVpLuq3MCUulZT4h,188613,True,0
351,Achoo,6f9bmfkqiYbhCtdAZsv7KI,Keith Ape,artist,spotify:artist:6f9bmfkqiYbhCtdAZsv7KI,2huH9q26JmfR0BzV4xKzny,spotify:track:2huH9q26JmfR0BzV4xKzny,244000,True,0
352,Achoo,2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,artist,spotify:artist:2rhFzFmezpnW82MNqEKVry,2huH9q26JmfR0BzV4xKzny,spotify:track:2huH9q26JmfR0BzV4xKzny,244000,True,0
